orange_area_fraction,deltaE_from_background,log10_seconds,seconds
0.90747,8.9581,3.92468,8407.8
0.0,0.0,1.18213,15.2
0.1499,11.4836,3.14628,1400.5
0.01831,16.3802,1.87623,75.2
0.97192,14.9988,4.55342,35761.5
0.01172,12.2582,2.22328,167.2
0.0,0.0,1.2025,15.9
0.36377,11.6158,3.76241,5786.4
0.98364,7.0313,2.00166,100.4
0.22217,10.7012,2.43419,271.8
0.80664,6.0463,1.37999,24.0
0.54858,8.0086,2.11185,129.4
0.00317,13.2898,1.39007,24.6
0.11694,14.06,1.84326,69.7
0.85083,5.9438,3.01728,1040.6
0.22705,7.8303,1.99527,98.9
0.31836,11.6695,3.34151,2195.4
0.99927,0.0113,4.19511,15671.5
0.13379,11.9336,3.00884,1020.6
0.01929,9.546,1.00786,10.2
0.43726,10.0753,4.40945,25671.4
0.0415,17.0824,1.62578,42.2
0.97705,4.7431,2.16766,147.1
1.0,0.0,2.82655,670.7
0.11108,14.2817,3.16374,1457.9
0.51758,7.1191,2.15278,142.2
0.00684,16.8915,2.51221,325.2
0.10327,10.2664,3.193,1559.6
0.39136,7.1874,2.57307,374.2
0.00928,20.2568,1.93829,86.8
0.00073,0.0082,2.40362,253.3
0.06519,12.8431,2.3087,203.6
0.18604,10.5719,1.96966,93.3
0.57593,9.4392,3.09755,1251.8
0.99805,4.4749,2.77448,595.0
0.4043,8.2569,2.40649,255.0
0.5625,9.7041,3.49478,3124.5
0.73535,7.8419,3.87153,7439.2
0.77588,8.3658,3.27346,1877.0
0.64404,8.6125,2.14951,141.1
0.99731,12.4655,4.32488,21128.8
0.11084,8.2319,1.28381,19.2
0.4502,11.1109,3.8459,7012.9
0.01807,14.6588,2.4421,276.8
0.85596,2.7124,2.35244,225.1
0.59253,11.328,3.98344,9625.9
0.99658,16.2475,3.29703,1981.7
1.0,0.0,4.46086,28897.3
0.1106,15.3706,4.11069,12903.0
0.19727,5.6157,1.32785,21.3
0.0708,12.0839,2.74122,551.1
0.79541,9.1399,3.70733,5097.2
0.01147,12.0221,1.20469,16.0
0.52563,9.981,2.88488,767.1
0.81567,11.4428,4.52999,33883.6
0.92798,6.964,1.77622,59.7
0.0,0.0,1.32976,21.4
0.02295,16.8927,1.96041,91.3
0.07812,13.0116,2.16103,144.9
0.72852,4.986,1.94709,88.5
0.31616,10.85,2.4816,303.1
0.52124,8.9867,3.94771,8865.6
0.19214,11.7363,2.7932,621.2
0.0166,14.739,3.05577,1137.0
0.00879,7.7102,1.30142,20.0
1.0,0.0,1.13984,13.8
0.97266,8.3505,4.37728,23838.7
0.30029,7.1396,2.1711,148.3
0.99194,11.1254,4.36389,23115.0
0.05127,10.8678,2.12921,134.7
0.98975,7.9143,3.2396,1736.2
0.30371,13.2848,3.31979,2088.3
1.0,0.0,1.23185,17.1
0.11157,4.3577,1.16224,14.5
0.021,16.8203,2.5168,328.7
0.86523,4.8791,1.36808,23.3
0.0,0.0,1.98382,96.3
0.28662,7.2024,1.61859,41.6
0.39209,7.344,2.04633,111.3
0.07446,10.9082,2.56872,370.4
0.2981,8.7008,2.04045,109.8
1.0,0.0,2.12853,134.4
0.16284,13.7173,2.67844,476.9
0.8938,6.1904,3.39724,2496.0
0.0,0.0,1.05653,11.4
0.66943,13.4253,4.5472,35253.6
0.18604,8.3727,2.47691,299.9
0.58691,9.2397,4.27511,18841.3
0.0166,8.2664,0.92955,8.5
0.69922,5.5989,1.1131,13.0
0.13013,7.817,1.26528,18.4
0.68066,11.3733,4.23752,17279.2
0.15576,9.9346,2.40829,256.0
0.4353,10.0369,3.99512,9888.2
0.13721,16.2951,3.44072,2758.8
0.99683,3.9375,1.22389,16.7
0.82349,6.5555,2.22446,167.7
0.99854,13.3427,2.114,130.0
0.89087,8.8523,2.55824,361.6
0.73999,9.5458,3.65693,4538.7
0.0,0.0,1.20856,16.2
0.99561,16.9256,4.28728,19376.5
0.21387,12.1111,2.6442,440.8
0.44775,5.9707,2.23938,173.5
0.28149,11.7304,3.45193,2830.9
0.09717,10.9939,1.9132,81.9
0.29614,10.4661,3.5059,3205.5
0.65918,6.7698,2.4226,264.6
0.07471,12.1466,2.6499,446.6
0.53979,5.5393,1.59394,39.3
0.00049,0.0157,1.64537,44.2
0.90161,12.7524,4.04995,11218.8
0.84595,5.2918,3.00852,1019.8
0.3623,7.2958,2.44576,279.1
0.42603,12.7118,3.73421,5422.6
1.0,0.0,4.2352,17187.1
0.02026,6.5927,1.48343,30.4
1.0,0.0,4.549,35399.3
0.04272,8.5258,0.95476,9.0
0.9939,10.2301,3.14603,1399.7
0.28027,8.7409,1.86624,73.5
0.0813,15.8351,1.82419,66.7
0.21313,9.7328,2.71017,513.1
0.94238,8.5554,3.11045,1289.6
0.36206,8.277,2.49902,315.5
0.87671,9.8418,3.5114,3246.4
1.0,0.0,4.3747,23697.4
0.0105,10.8023,1.52002,33.1
0.29053,6.9571,1.77104,59.0
0.17212,13.1653,3.12996,1348.8
0.20679,9.0977,2.40186,252.3
0.03125,13.5013,2.05526,113.6
0.26685,9.2177,2.74613,557.3
0.06421,14.9263,3.44878,2810.5
0.76294,9.87,4.22265,16697.5
0.98071,18.4135,4.34029,21892.0
0.95044,9.3538,3.89702,7889.0
0.75464,4.643,2.16933,147.7
0.26709,9.7694,4.13206,13553.7
0.94116,9.3775,3.49666,3138.0
0.05322,12.7394,1.54055,34.7
0.99976,0.0047,4.38547,24292.5
0.00586,22.8445,1.80668,64.1
0.43188,9.5859,3.3951,2483.7
0.16162,14.213,3.44035,2756.5
0.9397,14.1732,4.22044,16612.6
0.62451,8.8582,3.33781,2176.8
1.0,0.0,4.49469,31238.6
0.06152,6.1311,1.1213,13.2
0.01465,8.25,1.03994,11.0
0.99829,11.2746,1.61773,41.5
0.1167,12.249,3.00465,1010.8
0.13257,8.6679,2.45174,283.0
0.99976,0.0012,1.20452,16.0
0.00317,15.8282,1.64107,43.8
0.49072,7.6486,3.0192,1045.2
0.24048,8.1118,2.37341,236.3
0.93896,7.376,3.69209,4921.4
0.57202,6.0639,2.60901,406.5
0.72998,7.6097,4.10965,12872.1
0.25464,10.9212,3.67498,4731.3
0.9917,8.4414,2.70939,512.1
0.19995,7.3649,2.21089,162.5
0.01636,19.4699,1.6843,48.3
0.0,0.0,1.97011,93.3
0.00781,17.6694,2.20026,158.6
0.01587,16.1491,2.22276,167.0
0.07129,6.3993,1.55707,36.1
0.17749,9.7996,2.63183,428.4
0.32153,2.6741,1.31164,20.5
0.37012,12.1128,4.07619,11917.7
0.28735,8.9707,2.91362,819.6
0.1499,7.2628,1.25049,17.8
0.00854,9.9517,2.10069,126.1
0.0,0.0,1.83552,68.5
0.27344,7.1894,1.47356,29.8
0.90088,6.4763,2.65897,456.0
0.0,0.0,1.57262,37.4
1.0,0.0,1.45718,28.7
1.0,0.0,3.4687,2942.4
0.09863,10.5765,2.47243,296.8
0.86182,8.11,3.35825,2281.7
0.21484,5.7226,2.62,416.9
0.0481,15.9564,2.74424,554.9
0.06665,12.6088,2.03812,109.2
0.09351,15.028,2.46053,288.8
0.35156,8.8873,2.65991,457.0
0.97974,6.892,2.15396,142.5
0.31006,10.2306,3.92142,8344.9
0.00903,16.4946,1.80279,63.5
1.0,0.0,1.70877,51.1
0.01733,16.9615,2.16071,144.8
0.53491,10.6962,3.77153,5909.2
0.4707,8.274,3.99943,9987.0
0.94922,9.6116,2.96723,927.3
0.35156,7.4243,2.22075,166.2
0.57446,10.24,3.27333,1876.4
0.79272,12.0445,3.92237,8363.1
0.0,0.0,1.79041,61.7
0.7041,12.5444,3.34178,2196.7
0.77759,9.5573,3.49641,3136.2
0.43872,6.9331,2.32875,213.2
0.98267,8.9683,1.43212,27.0
0.18579,12.2086,3.12221,1325.0
0.0332,8.1157,1.67088,46.9
0.00024,0.0035,2.24752,176.8
0.1687,9.6472,2.8924,780.5
1.0,0.0,4.42004,26305.0
0.03687,11.564,1.43837,27.4
0.00098,11.8756,1.17231,14.9
0.89038,6.6834,2.87167,744.2
0.86157,13.032,4.34838,22304.0
0.0,0.0,1.07187,11.8
0.26392,13.9295,3.24888,1773.7
0.0,0.0,1.00276,10.1
0.23169,11.0831,2.91619,824.5
0.15723,5.1708,1.33842,21.8
0.46411,12.4828,3.311,2046.4
0.89331,5.2339,2.22185,166.7
0.58276,7.3984,3.29437,1969.6
0.82886,4.9746,1.84653,70.2
0.00317,12.0575,1.17677,15.0
0.23486,7.5406,1.56755,36.9
0.052,14.8005,1.90376,80.1
0.05786,10.6444,1.50502,32.0
0.0127,18.2264,1.62801,42.5
0.19458,9.018,2.8911,778.2
0.39502,7.4322,2.50189,317.6
0.15918,14.1726,3.91809,8281.1
0.38721,7.6297,2.72104,526.1
0.26025,10.2942,2.87403,748.2
0.34912,8.8768,3.49734,3142.9
0.54004,10.261,4.02079,10490.4
0.84009,8.5337,3.03913,1094.3
0.0,0.0,1.03761,10.9
0.06177,13.338,2.58069,380.8
0.00269,9.9851,1.02098,10.5
0.8042,7.7617,3.11284,1296.7
0.56128,5.9708,1.14072,13.8
0.98706,8.5011,2.8744,748.9
0.99976,0.0026,1.45078,28.2
0.38501,9.5637,4.0285,10678.3
0.02637,6.9667,1.24758,17.7
0.32422,11.1642,3.31209,2051.6
0.37134,7.7107,3.47425,2980.2
0.03149,20.6879,1.90841,81.0
0.81079,8.8507,3.06862,1171.2
0.0542,16.6826,2.10835,128.3
0.12524,10.6307,1.84909,70.6
0.41943,9.5844,1.85166,71.1
0.44141,4.8793,0.96098,9.1
0.7251,9.5884,3.36147,2298.6
0.00073,0.0094,1.16552,14.6
0.0188,11.4287,1.62281,42.0
0.00171,14.2025,1.22073,16.6
1.0,0.0,3.84129,6939.0
0.99756,7.6642,2.8374,687.7
0.72998,5.484,2.61044,407.8
0.448,8.121,3.03409,1081.7
0.52417,13.2217,3.85588,7175.9
0.12402,11.1634,3.18301,1524.1
0.98291,9.7505,2.7782,600.1
0.00024,0.005,2.04715,111.5
0.69019,8.4171,2.79088,617.8
0.98828,17.028,4.50968,32335.5
0.28979,7.8227,2.98497,966.0
0.1272,11.6081,2.64638,443.0
1.0,0.0,4.14821,14067.2
0.0,0.0,1.10232,12.7
0.90991,5.2478,1.13424,13.6
1.0,0.0,3.78686,6121.5
0.85034,9.7021,4.34495,22128.6
0.0,0.0,1.089,12.3
0.05688,6.0859,0.99096,9.8
0.88525,4.5058,0.93873,8.7
0.99976,0.0042,3.01088,1025.4
0.0,0.0,1.40641,25.5
1.0,0.0,2.95379,899.1
0.21313,11.5347,3.32807,2128.5
1.0,0.0,0.95989,9.1
0.97314,10.366,4.08181,12072.8
0.05322,12.618,1.82579,67.0
0.97217,6.3423,2.9269,845.1
0.02393,13.1624,2.19522,156.8
0.22534,8.8354,2.15712,143.6
0.18164,11.8009,2.37663,238.0
0.0,0.0,0.91665,8.3
0.01221,19.9365,2.46953,294.8
0.85547,7.4369,1.87125,74.3
0.77246,5.0427,2.20878,161.7
0.02783,11.2171,1.4982,31.5
0.49023,4.966,2.12644,133.8
0.37158,9.1834,3.45827,2872.6
1.0,0.0,4.49705,31408.5
0.10303,15.886,1.62324,42.0
0.45801,8.4221,4.06928,11729.5
0.20068,9.7112,3.14893,1409.0
0.03442,5.261,1.27208,18.7
0.04248,8.9145,0.95677,9.1
0.96582,10.2225,4.13262,13571.2
0.00317,12.9118,1.75816,57.3
0.2876,5.1772,1.29122,19.6
0.99951,0.0085,3.298,1986.1
1.0,0.0,3.48446,3051.2
0.12939,11.8714,4.17296,14892.2
0.18408,12.0312,2.73086,538.1
0.01343,14.1365,2.04276,110.3
0.00146,13.2159,2.06574,116.3
0.03442,16.7267,1.65112,44.8
0.38721,9.0808,3.22374,1673.9
0.99927,0.0114,4.34541,22151.9
0.00024,0.0026,1.21246,16.3
0.1228,8.0246,2.31556,206.8
0.13867,7.1899,2.18837,154.3
0.78638,5.9096,1.19608,15.7
0.99121,8.3417,3.0761,1191.5
0.99634,21.1372,4.49423,31205.1
0.38403,6.1732,1.91386,82.0
0.87207,10.268,3.55938,3625.6
0.68408,8.2272,4.1931,15599.0
0.01807,23.8766,1.89183,78.0
0.9165,15.31,4.26034,18211.2
0.69482,8.3467,3.63705,4335.6
0.58228,9.0965,3.26177,1827.1
0.08057,9.2616,1.61232,41.0
0.54932,6.6508,1.91649,82.5
0.08716,7.8309,1.27409,18.8
1.0,0.0,4.17536,14974.6
0.04834,22.0265,3.85837,7217.2
0.03931,6.9314,1.21942,16.6
0.02734,16.1729,2.843,696.6
0.02466,18.5877,1.68159,48.0
0.74829,10.446,3.70008,5012.7
0.78271,5.6541,2.99689,992.9
0.99634,20.7089,4.35678,22739.4
1.0,0.0,3.55948,3626.4
0.20825,6.837,1.27092,18.7
0.08716,8.375,2.26494,184.1
0.99561,7.4774,3.00834,1019.4
1.0,0.0,4.23423,17148.6
1.0,0.0,2.25824,181.2
0.99683,7.523,1.5895,38.9
0.0791,11.9564,1.93809,86.7
0.09814,13.1236,1.80969,64.5
0.31348,3.6197,1.46748,29.3
0.52832,6.1809,2.15944,144.4
0.44946,6.9211,1.81275,65.0
0.36841,6.1871,2.76793,586.0
0.26904,11.8458,4.17,14791.0
0.68652,12.2101,4.38944,24515.5
0.16919,3.8799,1.48548,30.6
0.25317,8.1202,2.98334,962.4
0.98633,10.5307,3.36481,2316.4
1.0,0.0,1.46026,28.9
0.10596,10.513,2.84587,701.2
0.00391,18.4542,1.63393,43.0
0.73853,3.9145,2.23312,171.0
0.75488,5.5455,2.08651,122.0
0.98779,10.7413,3.88028,7590.6
0.21973,9.5386,1.75835,57.3
0.99243,5.7867,2.87619,751.9
0.91992,10.052,3.04238,1102.5
0.04517,15.4633,2.10818,128.3
0.99976,0.0064,4.2985,19884.0
0.00317,19.0781,2.11645,130.8
0.44507,6.3525,2.09473,124.4
0.19336,13.1691,3.43333,2712.3
0.46191,6.8233,2.68494,484.1
0.3064,11.9261,3.55093,3555.7
0.04639,10.7738,1.46158,28.9
0.24463,5.7182,1.44408,27.8
0.7915,10.9797,3.59204,3908.8
0.02979,12.4192,2.32252,210.1
0.78857,11.2273,4.03438,10823.8
0.17139,10.2756,1.7561,57.0
0.24683,7.6371,1.78073,60.4
0.4314,10.8633,4.05673,11395.5
0.02148,12.6044,2.22447,167.7
0.00586,11.9052,1.30423,20.1
0.99878,11.5264,1.70789,51.0
0.32983,13.152,3.71446,5181.5
0.13721,11.2615,1.87284,74.6
0.00952,16.1895,2.93348,858.0
0.51807,9.1618,3.95211,8955.9
0.79736,8.7004,3.13309,1358.6
0.16406,14.7127,3.65283,4496.0
0.37524,13.3056,4.47206,29652.2
0.02466,18.3339,1.99617,99.1
0.98975,10.0674,4.10408,12708.0
0.3313,8.0523,2.91624,824.6
0.01294,16.2168,1.6389,43.5
0.00317,11.4058,1.38529,24.3
0.10181,15.8372,2.10096,126.2
0.0,0.0,1.40599,25.5
0.30371,9.5071,3.72237,5276.8
0.91577,9.8787,2.93953,870.0
0.91943,5.8208,1.06469,11.6
0.99951,0.0081,4.1117,12933.0
0.3833,9.0614,3.08042,1203.4
0.99976,0.0022,2.521,331.9
0.00415,13.7115,1.41797,26.2
0.03296,15.2735,2.61955,416.4
0.96167,10.0196,4.25428,17958.9
0.82788,8.7318,3.03811,1091.7
0.2439,8.9494,2.5807,380.8
0.69653,9.6487,3.12459,1332.3
0.6311,8.3971,2.9144,821.1
0.60815,10.3976,3.18135,1518.3
0.93091,8.6011,1.62998,42.7
0.91309,8.5017,1.44622,27.9
0.00049,0.0081,0.94883,8.9
0.99878,18.9025,3.94198,8749.4
0.75342,2.4058,0.91492,8.2
0.10669,13.2427,1.83881,69.0
0.82471,8.0304,3.04146,1100.2
0.87427,6.9557,2.72897,535.8
0.92188,9.0702,4.19637,15716.9
0.82666,4.2619,1.68197,48.1
0.41724,6.6574,1.31953,20.9
0.23486,6.853,1.48912,30.8
0.76172,8.0268,2.7218,527.0
0.15674,10.743,1.96703,92.7
0.00708,14.98,2.56675,368.8
0.89893,9.3964,3.41602,2606.3
0.00977,18.6631,2.07716,119.4
0.37378,9.5704,3.33299,2152.7
0.01147,4.67,0.97486,9.4
0.99414,9.9054,2.89838,791.4
0.8606,9.9055,4.21774,16509.8
0.99658,15.8139,4.31577,20690.4
0.21021,11.9113,2.99196,981.7
0.92285,14.8535,4.49452,31226.0
0.40308,6.2242,1.76304,57.9
0.36646,9.7091,1.99034,97.8
0.08496,9.3152,2.54007,346.8
0.90356,6.5528,2.76223,578.4
0.44263,10.6519,3.89679,7884.8
1.0,0.0,2.5375,344.7
0.03687,9.7784,1.07863,12.0
0.30225,12.2819,3.45988,2883.3
0.04639,12.387,1.71654,52.1
0.97974,11.6265,4.12638,13377.7
0.56641,7.497,1.67754,47.6
0.56641,6.5518,1.98349,96.3
0.00146,13.455,1.40442,25.4
0.00024,0.0057,2.00844,102.0
0.73975,5.7055,3.09851,1254.6
0.16992,11.4078,1.87963,75.8
0.0,0.0,1.08012,12.0
0.62817,8.0806,3.04507,1109.4
0.67578,7.5578,3.58794,3872.1
0.38062,4.0222,1.301,20.0
0.19702,9.8315,2.45294,283.8
0.0,0.0,1.15248,14.2
1.0,0.0,0.96494,9.2
0.95825,11.3261,2.27136,186.8
0.46729,8.279,1.94983,89.1
0.95312,9.0469,4.10066,12608.5
0.0,0.0,0.95244,9.0
0.72437,8.5608,3.26463,1839.2
0.68042,11.5815,3.58324,3830.3
0.65308,6.1633,2.4265,267.0
0.92188,7.6859,2.73244,540.1
0.00024,0.0055,1.80586,64.0
0.18555,8.3331,1.82511,66.9
0.0,0.0,1.0967,12.5
0.91553,12.2066,4.21187,16288.1
0.97241,3.6844,1.00784,10.2
0.51196,5.7016,1.40398,25.4
0.83472,8.2001,3.54899,3539.9
0.09399,13.598,2.57476,375.6
0.99829,8.527,2.7735,593.6
0.8186,8.3129,1.97877,95.2
0.00122,17.0425,1.49179,31.0
0.68213,8.8499,3.82243,6644.0
0.15503,5.8333,1.35529,22.7
0.33008,7.4134,1.98379,96.3
0.92773,9.8994,3.6498,4464.8
0.40454,7.2492,1.99211,98.2
0.40283,14.6647,4.37857,23909.4
0.16382,9.1538,1.54337,34.9
0.52588,7.4932,2.83055,676.9
0.94312,10.0482,2.86864,739.0
0.19824,9.6505,2.73149,538.9
0.65381,10.3522,3.73211,5396.5
0.01514,9.0415,1.07147,11.8
0.76904,8.6289,2.89738,789.6
0.21606,12.0925,3.78824,6141.1
0.26172,7.2652,1.0883,12.3
0.57422,5.6768,2.89886,792.2
0.17896,11.3113,2.51291,325.8
0.00903,12.1102,2.38121,240.5
0.08472,12.5507,2.86749,737.0
0.54712,7.4832,3.18529,1532.1
0.7959,7.8676,3.47347,2974.9
0.95044,13.0745,4.18458,15296.0
1.0,0.0,3.30171,2003.1
1.0,0.0,4.55247,35683.5
0.94946,10.7909,3.33197,2147.7
0.42676,6.3143,1.8863,77.0
0.80396,6.2999,1.44085,27.6
0.52002,2.9915,1.16209,14.5
0.09302,16.9952,1.88299,76.4
0.00024,0.0042,1.33829,21.8
0.96533,9.01,3.39977,2510.6
0.46777,10.0395,3.422,2642.4
0.13013,13.5881,3.13908,1377.5
0.66577,6.6735,2.30158,200.3
0.04883,11.9006,2.59782,396.1
0.14355,12.8462,1.85088,70.9
1.0,0.0,4.25907,18157.9
0.04443,6.5019,0.96105,9.1
0.24463,7.7957,2.07428,118.7
0.61206,4.9864,2.99566,990.0
0.0,0.0,1.56305,36.6
0.65283,6.628,4.0239,10565.7
0.01147,18.3945,2.65822,455.2
0.37891,5.5146,2.25685,180.7
0.00098,14.3579,1.13258,13.6
0.08301,12.5298,1.93031,85.2
0.52808,7.9215,3.05719,1140.7
0.28516,9.3847,1.93044,85.2
0.0,0.0,1.06802,11.7
0.19751,10.5847,3.02034,1047.9
0.2793,9.605,2.01336,103.1
0.28955,12.1419,3.99514,9888.6
0.25562,12.6885,3.43035,2693.7
0.22632,12.2226,3.53879,3457.8
0.94727,11.1721,4.1551,14292.4
0.90674,13.1479,3.86222,7281.4
0.5061,7.7638,2.10593,127.6
0.07251,12.0934,2.98179,958.9
0.97388,4.2231,1.84882,70.6
0.06421,13.3926,1.63934,43.6
0.04004,16.3581,1.65513,45.2
0.00049,0.0059,1.30869,20.4
0.14233,10.8851,1.7764,59.8
0.25244,7.8377,1.72396,53.0
0.8623,10.0659,3.36014,2291.6
0.27588,5.8253,1.8218,66.3
0.9314,5.9353,1.07355,11.8
0.55444,7.3112,2.4433,277.5
0.0415,18.2886,1.63719,43.4
0.39648,8.88,3.42143,2638.9
0.18896,8.1112,1.71305,51.6
0.04736,12.528,2.93782,866.6
0.13306,4.433,1.54616,35.2
0.53638,5.5952,2.66441,461.8
0.39331,7.6717,4.07122,11782.2
0.36963,7.6928,2.01106,102.6
0.85352,8.0002,2.82905,674.6
0.24292,8.8214,2.50546,320.2
0.34277,5.2927,1.15887,14.4
0.92676,4.4185,0.97861,9.5
0.76807,10.24,3.98082,9568.0
0.28198,6.8267,2.14647,140.1
0.8269,8.3171,3.40944,2567.1
0.48853,5.8744,2.41075,257.5
0.28516,11.4852,3.96562,9238.8
0.23022,9.4272,1.61554,41.3
0.9231,5.3898,2.67062,468.4
0.28882,10.3174,2.90647,806.3
0.51416,10.2177,3.80218,6341.3
0.69019,5.1419,1.01066,10.2
0.99683,13.3088,2.22717,168.7
0.98779,11.563,2.63901,435.5
0.13623,12.5254,3.05421,1133.0
0.83911,7.0393,1.41989,26.3
0.16846,8.0084,2.88896,774.4
0.33862,9.6581,3.43642,2731.6
0.34399,8.6457,3.58105,3811.1
0.26782,6.0278,1.72267,52.8
0.12598,11.1791,2.51342,326.1
0.90918,5.8724,1.99162,98.1
0.56592,6.1544,2.31923,208.6
0.49316,6.8792,2.22927,169.5
1.0,0.0,4.35581,22688.9
0.97363,6.4755,0.95201,9.0
0.99023,14.4625,4.36533,23191.7
0.0022,9.0396,1.02401,10.6
0.146,6.0666,1.18774,15.4
0.68384,2.9938,1.65574,45.3
0.08423,9.2381,1.95096,89.3
0.69873,8.1741,4.03658,10878.8
0.99976,0.0039,3.97607,9463.8
0.72046,14.1224,4.31699,20748.5
0.06641,10.3114,2.32682,212.2
0.41699,2.5812,0.96094,9.1
0.16968,13.5174,3.18935,1546.5
0.99023,12.882,4.18797,15416.1
0.0,0.0,1.29559,19.8
0.49512,9.7219,3.92719,8456.6
0.15479,5.7215,0.90961,8.1
0.99365,13.0735,3.57839,3787.9
0.4021,8.6155,2.70517,507.2
0.24756,10.6282,4.22117,16640.5
0.1311,11.0473,4.09959,12577.5
0.04858,8.2973,1.07296,11.8
0.56104,7.351,2.72294,528.4
0.20654,10.7374,1.78741,61.3
0.25146,10.3095,2.50828,322.3
0.05005,8.0602,1.1453,14.0
0.93237,10.4802,2.22028,166.1
0.24805,7.722,2.39555,248.6
0.0,0.0,0.91731,8.3
0.00049,0.0078,2.63661,433.1
0.94531,8.1495,4.17135,14837.1
0.271,5.8318,1.12508,13.3
0.68848,13.4198,4.35451,22621.0
1.0,0.0,2.69067,490.5
0.0,0.0,1.67243,47.0
0.91577,14.2881,4.44343,27760.4
0.25635,9.6344,2.63295,429.5
0.21655,8.9158,2.49923,315.7
0.26099,6.4714,2.27842,189.9
0.99927,0.0145,4.1228,13267.8
0.0,0.0,1.37774,23.9
0.00439,19.0837,1.67196,47.0
0.67407,4.8153,1.93775,86.6
0.00513,10.046,1.13115,13.5
0.72949,8.8899,3.98667,9697.8
0.6853,5.84,2.68812,487.7
0.11841,14.4958,3.10083,1261.3
0.96704,14.4086,4.13793,13738.2
0.33521,11.1584,2.71052,513.5
0.07202,17.0533,1.91246,81.7
0.00757,14.0257,2.84379,697.9
0.99854,10.1559,2.73057,537.7
0.10596,15.6329,1.99476,98.8
0.09546,13.3222,1.74979,56.2
0.03174,10.5867,2.21021,162.3
0.95117,14.4742,3.58837,3875.9
0.10571,11.4306,1.50707,32.1
0.81372,17.2925,4.54198,34832.1
0.01807,16.5014,1.76256,57.9
0.00317,20.5036,1.89914,79.3
0.98486,10.5575,1.35197,22.5
0.18481,8.1559,2.33465,216.1
0.86377,5.4891,2.26156,182.6
0.64941,9.3206,3.39391,2476.9
0.50122,10.726,4.1765,15014.2
0.27417,7.0963,1.8086,64.4
0.28345,13.9391,3.85997,7243.9
0.01025,16.7498,2.02933,107.0
0.10522,8.3931,2.38895,244.9
0.01074,6.4123,1.37171,23.5
0.54395,9.4316,4.16442,14602.1
0.00049,0.0059,2.26689,184.9
0.54419,10.1607,3.46352,2907.5
0.85645,2.4854,0.99967,10.0
0.2937,10.5086,3.44982,2817.2
0.04858,12.1273,1.72986,53.7
0.32324,6.6241,2.5524,356.8
0.29224,11.8227,3.36458,2315.2
0.00342,13.8781,1.52677,33.6
0.73779,8.4635,2.829,674.5
0.74927,9.1358,3.95614,9039.5
0.00122,13.6465,1.50005,31.6
0.23071,11.0044,2.61137,408.7
0.05225,16.0087,1.57548,37.6
0.0249,11.0187,1.42663,26.7
0.31445,8.6827,2.69315,493.3
0.2793,9.5171,2.57138,372.7
0.34351,10.1568,3.25516,1799.5
0.24878,13.1852,4.03682,10884.7
0.56445,10.5114,3.48441,3050.8
0.82837,3.9266,2.13178,135.4
0.94727,5.96,2.67888,477.4
0.63672,8.6564,3.36452,2314.8
0.20776,13.6509,3.96712,9270.9
0.32446,14.1066,3.39733,2496.5
0.15503,10.9118,2.73913,548.4
0.00049,0.0058,1.39069,24.6
0.37012,9.573,4.07515,11889.0
0.05518,10.0335,1.93098,85.3
0.05273,12.7682,2.38295,241.5
0.55005,10.3709,4.13472,13637.0
0.86084,4.5593,1.66054,45.8
0.81934,12.4989,4.2415,17438.0
0.09521,10.5515,1.74003,55.0
0.03857,9.5386,1.22172,16.7
0.62354,6.3145,2.77943,601.8
0.87939,11.5184,3.80855,6435.1
0.14502,8.5522,2.3731,236.1
0.27148,13.3767,3.98179,9589.3
0.46191,4.6194,2.35105,224.4
0.99658,12.5256,3.8808,7599.7
0.00024,0.0042,1.315,20.7
0.26953,8.9887,1.93831,86.8
0.00879,10.0974,1.35054,22.4
0.51367,11.785,3.60504,4027.5
0.21118,9.5451,2.61868,415.6
0.56714,10.3617,3.29817,1986.9
0.42456,8.349,1.77395,59.4
0.68799,7.567,3.58702,3863.8
0.99634,22.3225,4.52999,33883.7
0.53882,2.7412,1.19191,15.6
0.95215,7.4381,2.06777,116.9
0.90088,6.9581,4.07927,12002.4
0.84009,10.6903,4.01427,10334.1
0.92017,11.3809,4.08881,12269.1
0.01367,17.08,1.73087,53.8
0.02881,16.2537,2.96041,912.9
0.00269,10.2524,1.21757,16.5
0.22021,7.8569,2.47769,300.4
0.27563,9.2016,3.00783,1018.2
0.06641,18.2143,1.84763,70.4
0.09717,11.7242,2.44522,278.8
0.08618,9.4994,2.24087,174.1
0.00391,9.5317,1.21229,16.3
0.0,0.0,1.15344,14.2
0.4187,14.5201,3.75665,5710.1
0.11597,7.5816,0.91379,8.2
1.0,0.0,4.50567,32038.3
0.10913,13.2296,4.18043,15150.6
0.99878,17.7437,4.50986,32348.8
0.56958,8.5511,3.77316,5931.4
0.00317,7.1316,0.91211,8.2
0.02515,8.8905,1.32676,21.2
0.39697,5.5579,2.06731,116.8
0.04907,11.2634,1.56566,36.8
0.0,0.0,1.12406,13.3
0.92236,13.0194,4.25299,17905.7
0.87085,13.2716,4.22839,16919.5
0.99512,13.2863,3.70524,5072.8
0.21191,14.0731,1.82754,67.2
0.65796,9.3908,4.01689,10396.7
0.979,13.0188,3.89571,7865.2
0.25317,8.2563,2.08539,121.7
0.00513,8.4192,1.36945,23.4
0.26343,7.2598,1.39837,25.0
0.67993,5.8253,2.39711,249.5
0.82349,10.0551,3.94303,8770.5
